row_index,a,op,b,c,prompt,freq_a,freq_b,freq_c,freq_prompt,log_freq_a,log_freq_b,log_freq_c,log_freq_prompt,pred,gen_suffix,is_correct,k,model,model_acc_overall
98688473,18,-,40,-22,"37 - 72 = -35
66 - 73 = -7
72 - 62 = 10
7 - 60 = -53
37 - 80 = -43
17 - 72 = -55
75 - 10 = 65
26 - 80 = -54
18 - 40 =",1123,888,49,1,3.0507663112330423,2.9489017609702137,1.6989700043360187,0.3010299956639812,40.0," 40 = -22
42 - 60 = -",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
121196302,256,*,25,6400,"37 * 71 = 2627
66 * 72 = 4752
72 * 61 = 4392
7 * 60 = 420
37 * 79 = 2923
17 * 72 = 1224
75 * 9 = 675
26 * 79 = 2054
256 * 25 =",566,1158,21,1,2.7535830588929064,3.064083435963596,1.3424226808222062,0.3010299956639812,25.0," 25 = 5120
64 * 79 = 3",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
18160016,12,/,-4,-3,"37 / 71 = None
66 / 72 = None
72 / 61 = None
7 / 60 = None
37 / 79 = None
17 / 72 = None
75 / 9 = None
26 / 79 = None
12 / -4 =",3017,56,2716,1,3.479719235439571,1.7558748556724915,3.4340896384178907,0.3010299956639812,," None
12 / -4 = None
-4 / -4 =",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
117147024,286,*,4,1144,"37 * 71 = 2627
66 * 72 = 4752
72 * 61 = 4392
7 * 60 = 420
37 * 79 = 2923
17 * 72 = 1224
75 * 9 = 675
26 * 79 = 2054
286 * 4 =",13,14623,6,1,1.146128035678238,4.165066178389756,0.8450980400142568,0.3010299956639812,286.0,"286 * 4 = 1140
2 * 4 = 8",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
133564263,32,-,13,19,"37 - 72 = -35
66 - 73 = -7
72 - 62 = 10
7 - 60 = -53
37 - 80 = -43
17 - 72 = -55
75 - 10 = 65
26 - 79 = -53
32 - 13 =",1121,1266,595,7,3.0499928569201424,3.1027766148834415,2.7752462597402365,0.9030899869919435,32.0,"32 - 13 = -29
-1 - -1",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
33798660,223,+,172,395,"37 + 71 = 108
66 + 72 = 138
72 + 61 = 133
7 + 60 = 67
37 + 79 = 116
17 + 72 = 89
75 + 9 = 84
26 + 79 = 105
223 + 172 =",15,21,5,1,1.2041199826559248,1.3424226808222062,0.7781512503836436,0.3010299956639812,26.0,"26 + 79 = 105
223 + 172 = 375
223 + 173 ",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
120103564,1452958,/,2,726479,"37 / 71 = None
66 / 72 = None
72 / 61 = None
7 / 60 = None
37 / 79 = None
17 / 72 = None
75 / 9 = None
26 / 79 = None
1452958 / 2 =",1,28880,1,1,0.3010299956639812,4.460612226534829,0.3010299956639812,0.3010299956639812,," None
1452958 / 2 = None
1452958 / 3 =",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
108146624,170,*,15,2550,"37 * 71 = 2627
66 * 72 = 4752
72 * 61 = 4392
7 * 60 = 420
37 * 79 = 2923
17 * 72 = 1224
75 * 9 = 675
26 * 79 = 2054
170 * 15 =",58,1810,14,2,1.7708520116421442,3.2579184503140586,1.1760912590556813,0.47712125471966244,170.0,"170 * 15 = 1700
15 * 79 = 12",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
105370995,45,+,80,125,"37 + 71 = 108
66 + 73 = 139
72 + 62 = 134
7 + 60 = 67
37 + 79 = 116
17 + 72 = 89
75 + 10 = 85
26 + 79 = 105
45 + 80 =",554,366,184,2,2.7442929831226763,2.5646660642520893,2.2671717284030137,0.47712125471966244,26.0,"26 + 79 = 105
45 + 80 = 125
42 + 67 = 89",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
37321886,42,+,858,900,"37 + 71 = 108
66 + 72 = 138
72 + 61 = 133
7 + 60 = 67
37 + 79 = 116
17 + 72 = 89
75 + 9 = 84
26 + 79 = 105
42 + 858 =",368,1,182,1,2.56702636615906,0.3010299956639812,2.2624510897304293,0.3010299956639812,79.0," 79 = 105
42 + 858 = 470
42 + 858 = 470",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
5097841,6000,/,120,50,"37 / 71 = None
66 / 72 = None
72 / 61 = None
7 / 60 = None
37 / 79 = None
17 / 72 = None
75 / 9 = None
26 / 79 = None
6000 / 120 =",78,277,888,1,1.8976270912904414,2.444044795918076,2.9489017609702137,0.3010299956639812,26.0,"26 / 79 = None
6000 / 120 = None

A:

Yo",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
105064898,120,-,55,65,"37 - 71 = -34
66 - 72 = -6
72 - 61 = 11
7 - 60 = -53
37 - 79 = -42
17 - 72 = -55
75 - 9 = 66
26 - 79 = -53
120 - 55 =",532,207,251,1,2.7267272090265724,2.3180633349627615,2.401400540781544,0.3010299956639812,120.0,"120 - 55 = -65
79 - 61 = -",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
107441426,1728,/,3,576,"37 / 71 = None
66 / 72 = None
72 / 61 = None
7 / 60 = None
37 / 79 = None
17 / 72 = None
75 / 9 = None
26 / 79 = None
1728 / 3 =",7,18022,74,2,0.9030899869919435,4.2558270827032345,1.8750612633917,0.47712125471966244,79.0," 79 = None
1728 / 3 = None
1728 / 71 = N",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
58443504,2,-,24,-22,"37 - 72 = -35
66 - 73 = -7
72 - 62 = 10
7 - 61 = -54
37 - 80 = -43
17 - 73 = -56
75 - 10 = 65
26 - 80 = -54
2 - 24 =",22476,1119,49,1,4.35173834558076,3.0492180226701815,1.6989700043360187,0.3010299956639812,2.0,"2 - 24 = -10
-2 - -2",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
61671601,984,-,990,-6,"37 - 71 = -34
66 - 72 = -6
72 - 61 = 11
7 - 60 = -53
37 - 79 = -42
17 - 72 = -55
75 - 9 = 66
26 - 79 = -53
984 - 990 =",2,10,470,1,0.47712125471966244,1.041392685158225,2.673020907128896,0.3010299956639812,90.0,"90 = -6
-9 - -9",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
117864082,5200,-,25,5175,"37 - 71 = -34
66 - 72 = -6
72 - 61 = 11
7 - 60 = -53
37 - 79 = -42
17 - 72 = -55
75 - 9 = 66
26 - 79 = -53
5200 - 25 =",9,1158,3,3,1.0,3.064083435963596,0.6020599913279624,0.6020599913279624,," - 25 = 5175
-5200 - -",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
115051456,240,+,15,255,"37 + 71 = 108
66 + 72 = 138
72 + 61 = 133
7 + 60 = 67
37 + 79 = 116
17 + 72 = 89
75 + 9 = 84
26 + 79 = 105
240 + 15 =",205,1810,126,6,2.3138672203691533,3.2579184503140586,2.103803720955957,0.8450980400142568,26.0,"26 + 79 = 105
240 + 15 = 255
15 + 60 = 7",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
86319546,152413,-,152409,4,"37 - 71 = -34
66 - 72 = -6
72 - 61 = 11
7 - 60 = -53
37 - 79 = -42
17 - 72 = -55
75 - 9 = 66
26 - 79 = -53
152413 - 152409 =",1,1,15270,1,0.3010299956639812,0.3010299956639812,4.183867477152165,0.3010299956639812,-2.0," -2
-2 - -2",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
131068817,23,+,18,41,"37 + 72 = 109
66 + 73 = 139
72 + 62 = 134
7 + 60 = 67
37 + 80 = 117
17 + 72 = 89
75 + 10 = 85
26 + 80 = 106
23 + 18 =",494,939,183,5,2.694605198933569,2.9731278535996988,2.2648178230095364,0.7781512503836436,26.0,"26 + 80 = 106
23 + 18 = 41
23 + 42 = 65
",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
86900393,2781,-,1506,1275,"37 - 71 = -34
66 - 72 = -6
72 - 61 = 11
7 - 60 = -53
37 - 79 = -42
17 - 72 = -55
75 - 9 = 66
26 - 79 = -53
2781 - 1506 =",4,2,9,1,0.6989700043360189,0.47712125471966244,1.0,0.3010299956639812,-3.0, -3*l. Let n =,False,8,EleutherAI/pythia-6.9b-deduped,0.0234
88934683,2912,*,8760,25509120,"37 * 71 = 2627
66 * 72 = 4752
72 * 61 = 4392
7 * 60 = 420
37 * 79 = 2923
17 * 72 = 1224
75 * 9 = 675
26 * 79 = 2054
2912 * 8760 =",1,3,1,1,0.3010299956639812,0.6020599913279624,0.3010299956639812,0.3010299956639812,2912.0," 2912
2912 * 8760",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
62183646,29,+,31,60,"37 + 72 = 109
66 + 73 = 139
72 + 62 = 134
7 + 60 = 67
37 + 80 = 117
17 + 72 = 89
75 + 10 = 85
26 + 79 = 105
29 + 31 =",276,303,921,2,2.4424797690644486,2.482873583608754,2.9647309210536292,0.47712125471966244,79.0," 79 = 105
29 + 31 = 60
37 + 42 = 79
",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
55274486,3,*,238,714,"37 * 71 = 2627
66 * 72 = 4752
72 * 61 = 4392
7 * 60 = 420
37 * 79 = 2923
17 * 72 = 1224
75 * 9 = 675
26 * 79 = 2054
3 * 238 =",14276,9,8,1,4.15463695951842,1.0,0.9542425094393249,0.3010299956639812,238.0," 238 = 738
3 * 238 = 7",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
96492361,45000,/,4500,10,"37 / 71 = None
66 / 72 = None
72 / 61 = None
7 / 60 = None
37 / 79 = None
17 / 72 = None
75 / 9 = None
26 / 79 = None
45000 / 4500 =",12,7,4209,1,1.1139433523068367,0.9030899869919435,3.6242820958356683,0.3010299956639812,45000.0,"45000 / 4500 = None
45 / 45 = None
",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
111338021,-52,+,58,6,"37 + 71 = 108
66 + 72 = 138
72 + 61 = 133
7 + 60 = 67
37 + 79 = 116
17 + 72 = 89
75 + 9 = 84
26 + 79 = 105
-52 + 58 =",16,121,6580,3,1.2304489213782739,2.0863598306747484,3.818291890799996,0.6020599913279624,105.0," 105
-52 + 58 = -6
-58 + -52",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
79831596,128,*,50,6400,"37 * 71 = 2627
66 * 72 = 4752
72 * 61 = 4392
7 * 60 = 420
37 * 79 = 2923
17 * 72 = 1224
75 * 9 = 675
26 * 79 = 2054
128 * 50 =",473,1149,21,2,2.6757783416740852,3.060697840353612,1.3424226808222062,0.47712125471966244,50.0," 50 = 6400
64 * 50 = 3",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
1797340,576,+,38,614,"37 + 71 = 108
66 + 72 = 138
72 + 61 = 133
7 + 60 = 67
37 + 79 = 116
17 + 72 = 89
75 + 9 = 84
26 + 79 = 105
576 + 38 =",36,200,2,1,1.568201724066995,2.303196057420489,0.47712125471966244,0.3010299956639812,79.0," 79 = 105
576 + 38 = 614
38 + 76 = 114
",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
27182101,3597,*,4,14388,"37 * 71 = 2627
66 * 72 = 4752
72 * 61 = 4392
7 * 60 = 420
37 * 79 = 2923
17 * 72 = 1224
75 * 9 = 675
26 * 79 = 2054
3597 * 4 =",1,14623,1,1,0.3010299956639812,4.165066178389756,0.3010299956639812,0.3010299956639812,," = 14393
4 * 79 = 316",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
131171870,9,-,13,-4,"37 - 72 = -35
66 - 73 = -7
72 - 62 = 10
7 - 60 = -53
37 - 80 = -43
17 - 73 = -56
75 - 10 = 65
26 - 80 = -54
9 - 13 =",3708,1266,2724,12,3.56925683332861,3.1027766148834415,3.4353665066126613,1.1139433523068367,13.0," 13 = -2
-1 - -1",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
107111271,36,*,48,1728,"37 * 72 = 2664
66 * 73 = 4818
72 * 62 = 4464
7 * 60 = 420
37 * 80 = 2960
17 * 72 = 1224
75 * 10 = 750
26 * 79 = 2054
36 * 48 =",686,476,16,1,2.8369567370595505,2.678518379040114,1.2304489213782739,0.3010299956639812,48.0," 48 = 2304
72 * 73 = 48",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
92644915,24,-,1,23,"37 - 72 = -35
66 - 73 = -7
72 - 62 = 10
7 - 60 = -53
37 - 80 = -43
17 - 72 = -55
75 - 10 = 65
26 - 80 = -54
24 - 1 =",1436,28252,452,9,3.157456768134226,4.4510645694747835,2.656098202012832,1.0,1.0," 1 = 23
-1 - -1 =",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
82388191,231,+,90,321,"37 + 71 = 108
66 + 72 = 138
72 + 61 = 133
7 + 60 = 67
37 + 79 = 116
17 + 72 = 89
75 + 9 = 84
26 + 79 = 105
231 + 90 =",27,306,8,1,1.4471580313422192,2.4871383754771865,0.9542425094393249,0.3010299956639812,79.0," 79 = 105
231 + 90 = 351
91 + 79 = 170
",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
17189607,20,+,64,84,"37 + 72 = 109
66 + 73 = 139
72 + 62 = 134
7 + 60 = 67
37 + 80 = 117
17 + 72 = 89
75 + 10 = 85
26 + 80 = 106
20 + 64 =",2217,602,274,1,3.3459615418131414,2.780317312140151,2.439332693830263,0.3010299956639812,80.0," 80 = 106
20 + 64 = 84
42 + 42 = 84
",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
88826315,1938,*,4,7752,"37 * 71 = 2627
66 * 72 = 4752
72 * 61 = 4392
7 * 60 = 420
37 * 79 = 2923
17 * 72 = 1224
75 * 9 = 675
26 * 79 = 2054
1938 * 4 =",3,14623,2,1,0.6020599913279624,4.165066178389756,0.47712125471966244,0.3010299956639812,4.0," 4 = 7956
4 * 79 = 316",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
30949619,175,-,65,110,"37 - 71 = -34
66 - 72 = -6
72 - 61 = 11
7 - 60 = -53
37 - 79 = -42
17 - 72 = -55
75 - 9 = 66
26 - 79 = -53
175 - 65 =",33,210,200,1,1.5314789170422551,2.3242824552976926,2.303196057420489,0.3010299956639812,65.0," 65 = 110
65 - 79 = -14",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
73100926,8,*,500,4000,"37 * 71 = 2627
66 * 72 = 4752
72 * 61 = 4392
7 * 60 = 420
37 * 79 = 2923
17 * 72 = 1224
75 * 9 = 675
26 * 79 = 2054
8 * 500 =",5236,295,108,2,3.719082573901486,2.4712917110589387,2.037426497940624,0.47712125471966244,500.0," 500 = 2000
72 * 9 = 729",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
103205169,50,*,7,350,"37 * 71 = 2627
66 * 73 = 4818
72 * 62 = 4464
7 * 60 = 420
37 * 79 = 2923
17 * 72 = 1224
75 * 10 = 750
26 * 79 = 2054
50 * 7 =",1013,5566,45,2,3.0060379549973173,3.7456212213069384,1.662757831681574,0.47712125471966244,7.0," 7 = 350
50 * 71 = 1750",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
91349353,92,*,73,6716,"37 * 71 = 2627
66 * 72 = 4752
72 * 61 = 4392
7 * 60 = 420
37 * 79 = 2923
17 * 72 = 1224
75 * 9 = 675
26 * 79 = 2054
92 * 73 =",87,77,2,2,1.9444826721501687,1.8920946026904804,0.47712125471966244,0.47712125471966244,73.0," 73 = 9292
73 * 79 = 6",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
132775103,504,-,450,54,"37 - 71 = -34
66 - 72 = -6
72 - 61 = 11
7 - 60 = -53
37 - 79 = -42
17 - 72 = -55
75 - 9 = 66
26 - 79 = -53
504 - 450 =",16,53,348,1,1.2304489213782739,1.7323937598229686,2.5428254269591797,0.3010299956639812,450.0," 450 = -54
-54 - -54",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
126879302,-25,+,9,-16,"37 + 71 = 108
66 + 72 = 138
72 + 61 = 133
7 + 60 = 67
37 + 79 = 116
17 + 72 = 89
75 + 9 = 84
26 + 79 = 105
-25 + 9 =",43,3785,80,2,1.6434526764861874,3.5781806096277777,1.9084850188786497,0.47712125471966244,105.0," 105
-25 + 9 = -14
-26 + -9",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
54713556,63,-,4,59,"37 - 71 = -34
66 - 73 = -7
72 - 62 = 10
7 - 60 = -53
37 - 79 = -42
17 - 72 = -55
75 - 10 = 65
26 - 79 = -53
63 - 4 =",201,14623,109,1,2.305351369446624,4.165066178389756,2.041392685158225,0.3010299956639812,4.0," 4 = 59
73 - 67 = -4",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
36738431,750,-,350,400,"37 - 71 = -34
66 - 72 = -6
72 - 61 = 11
7 - 60 = -53
37 - 79 = -42
17 - 72 = -55
75 - 9 = 66
26 - 79 = -53
750 - 350 =",62,30,373,1,1.7993405494535817,1.4913616938342726,2.5728716022004803,0.3010299956639812,350.0," 350 = -500
-750 - -350",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
121549927,32,/,4,8,"37 / 72 = None
66 / 73 = None
72 / 62 = None
7 / 60 = None
37 / 80 = None
17 / 72 = None
75 / 10 = None
26 / 79 = None
32 / 4 =",1121,14623,4817,54,3.0499928569201424,4.165066178389756,3.6828667956623247,1.7403626894942439,79.0," 79 = None
32 / 4 = None
73 / 79 = None
",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
86380396,125,+,107,232,"37 + 71 = 108
66 + 72 = 138
72 + 61 = 133
7 + 60 = 67
37 + 79 = 116
17 + 72 = 89
75 + 9 = 84
26 + 79 = 105
125 + 107 =",106,24,21,1,2.0293837776852097,1.3979400086720377,1.3424226808222062,0.3010299956639812,79.0," 79 = 105
125 + 107 = 232
75 + 79 = 154
",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
55680432,711,-,635,76,"37 - 71 = -34
66 - 72 = -6
72 - 61 = 11
7 - 60 = -53
37 - 79 = -42
17 - 72 = -55
75 - 9 = 66
26 - 79 = -53
711 - 635 =",5,8,151,1,0.7781512503836436,0.9542425094393249,2.1818435879447726,0.3010299956639812,," = -116
-71 - -71",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
81433073,623,-,227,396,"37 - 71 = -34
66 - 72 = -6
72 - 61 = 11
7 - 60 = -53
37 - 79 = -42
17 - 72 = -55
75 - 9 = 66
26 - 79 = -53
623 - 227 =",5,11,26,2,0.7781512503836436,1.0791812460476249,1.4313637641589874,0.47712125471966244,," = -316
-1 - -1",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
132414011,416,/,13,32,"37 / 71 = None
66 / 72 = None
72 / 61 = None
7 / 60 = None
37 / 79 = None
17 / 72 = None
75 / 9 = None
26 / 79 = None
416 / 13 =",21,1266,1106,4,1.3424226808222062,3.1027766148834415,3.044147620878723,0.6989700043360189,79.0," 79 = None
416 / 13 = None
13 / 79 = Non",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
72541489,4800,*,360,1728000,"37 * 71 = 2627
66 * 72 = 4752
72 * 61 = 4392
7 * 60 = 420
37 * 79 = 2923
17 * 72 = 1224
75 * 9 = 675
26 * 79 = 2054
4800 * 360 =",12,125,4,1,1.1139433523068367,2.100370545117563,0.6989700043360189,0.3010299956639812,," = 115200
4800 * 24 =",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
107619643,1033,-,1036,-3,"37 - 71 = -34
66 - 72 = -6
72 - 61 = 11
7 - 60 = -53
37 - 79 = -42
17 - 72 = -55
75 - 9 = 66
26 - 79 = -53
1033 - 1036 =",1,1,2716,1,0.3010299956639812,0.3010299956639812,3.4340896384178907,0.3010299956639812,-1.0," -1
1036 - 1033",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
101312396,581,-,577,4,"37 - 71 = -34
66 - 72 = -6
72 - 61 = 11
7 - 60 = -53
37 - 79 = -42
17 - 72 = -55
75 - 9 = 66
26 - 79 = -53
581 - 577 =",4,8,15270,1,0.6989700043360189,0.9542425094393249,4.183867477152165,0.3010299956639812,," = 2
-581 - -577",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
6436,45,+,360,405,"37 + 71 = 108
66 + 72 = 138
72 + 61 = 133
7 + 60 = 67
37 + 79 = 116
17 + 72 = 89
75 + 9 = 84
26 + 79 = 105
45 + 360 =",554,125,22,1,2.7442929831226763,2.100370545117563,1.3617278360175928,0.3010299956639812,79.0," 79 = 105
45 + 360 = 405
45 + 360 = 405
",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
83896094,64,*,80,5120,"37 * 71 = 2627
66 * 73 = 4818
72 * 62 = 4464
7 * 60 = 420
37 * 79 = 2923
17 * 72 = 1224
75 * 10 = 750
26 * 79 = 2054
64 * 80 =",840,366,11,1,2.924795995797912,2.5646660642520893,1.0791812460476249,0.3010299956639812,," * 80 = 3200
64 * 71 = 26",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
74710090,-17,+,53,36,"37 + 71 = 108
66 + 72 = 138
72 + 61 = 133
7 + 60 = 67
37 + 79 = 116
17 + 72 = 89
75 + 9 = 84
26 + 79 = 105
-17 + 53 =",79,112,1048,1,1.9030899869919435,2.05307844348342,3.020775488193558,0.3010299956639812,," = 105
-17 + 53 = -36
-37 + 79 =",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
61230398,684,+,57,741,"37 + 71 = 108
66 + 72 = 138
72 + 61 = 133
7 + 60 = 67
37 + 79 = 116
17 + 72 = 89
75 + 9 = 84
26 + 79 = 105
684 + 57 =",4,120,3,1,0.6989700043360189,2.08278537031645,0.6020599913279624,0.3010299956639812,," + 79 = 105
684 + 57 = 681
9 + 79 = 88",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
100704376,3327,-,12,3315,"37 - 71 = -34
66 - 72 = -6
72 - 61 = 11
7 - 60 = -53
37 - 79 = -42
17 - 72 = -55
75 - 9 = 66
26 - 79 = -53
3327 - 12 =",1,2917,1,1,0.3010299956639812,3.4650852875574327,0.3010299956639812,0.3010299956639812,12.0," 12 = 3321
3327 - 3321",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
32936657,-27,+,48,21,"37 + 71 = 108
66 + 72 = 138
72 + 61 = 133
7 + 60 = 67
37 + 79 = 116
17 + 72 = 89
75 + 9 = 84
26 + 79 = 105
-27 + 48 =",76,476,987,1,1.8864907251724818,2.678518379040114,2.9947569445876283,0.3010299956639812,," = 105
-27 + 48 = 75
-48 + -27 =",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
92579936,48,+,105,153,"37 + 71 = 108
66 + 72 = 138
72 + 61 = 133
7 + 60 = 67
37 + 79 = 116
17 + 72 = 89
75 + 9 = 84
26 + 79 = 105
48 + 105 =",489,67,31,1,2.690196080028514,1.8325089127062364,1.505149978319906,0.3010299956639812,," + 79 = 105
48 + 105 = 153
48 + 69 = 117",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
82188067,28906,-,28884,22,"37 - 71 = -34
66 - 72 = -6
72 - 61 = 11
7 - 60 = -53
37 - 79 = -42
17 - 72 = -55
75 - 9 = 66
26 - 79 = -53
28906 - 28884 =",1,1,585,1,0.3010299956639812,0.3010299956639812,2.767897616018091,0.3010299956639812,, = -2*i. What is the,False,8,EleutherAI/pythia-6.9b-deduped,0.0234
40936355,113,-,37,76,"37 - 71 = -34
66 - 72 = -6
72 - 61 = 11
7 - 60 = -53
37 - 79 = -42
17 - 72 = -55
75 - 9 = 66
26 - 79 = -53
113 - 37 =",52,209,151,1,1.7242758696007892,2.322219294733919,2.1818435879447726,0.3010299956639812,," - 37 = 76
79 - 37 = 52
",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
35941370,2012,-,1956,56,"37 - 71 = -34
66 - 72 = -6
72 - 61 = 11
7 - 60 = -53
37 - 79 = -42
17 - 72 = -55
75 - 9 = 66
26 - 79 = -53
2012 - 1956 =",38,4,416,1,1.591064607026499,0.6989700043360189,2.6201360549737576,0.3010299956639812,," - 1956 = -44
-1912 = -",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
58670675,-15,+,22,7,"37 + 71 = 108
66 + 72 = 138
72 + 61 = 133
7 + 60 = 67
37 + 79 = 116
17 + 72 = 89
75 + 9 = 84
26 + 79 = 105
-15 + 22 =",107,592,5056,1,2.03342375548695,2.7730546933642626,3.7038929536325447,0.3010299956639812,," = 105
-15 + 22 = -7
-7 + -15",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
131320562,1089,*,1089,1185921,"37 * 71 = 2627
66 * 72 = 4752
72 * 61 = 4392
7 * 60 = 420
37 * 79 = 2923
17 * 72 = 1224
75 * 9 = 675
26 * 79 = 2054
1089 * 1089 =",16,25,1,1,1.2304489213782739,1.414973347970818,0.3010299956639812,0.3010299956639812,," = 1089
10 * 10 = 100",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
37545048,5040,/,6,840,"37 / 71 = None
66 / 72 = None
72 / 61 = None
7 / 60 = None
37 / 79 = None
17 / 72 = None
75 / 9 = None
26 / 79 = None
5040 / 6 =",24,7366,41,1,1.3979400086720377,3.867290669854884,1.6232492903979006,0.3010299956639812,," = None
5040 / 6 = None
5040 / 7 = None",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
29976634,5042631,-,238328,4804303,"37 - 71 = -34
66 - 72 = -6
72 - 61 = 11
7 - 60 = -53
37 - 79 = -42
17 - 72 = -55
75 - 9 = 66
26 - 79 = -53
5042631 - 238328 =",172,2,1,1,2.2380461031287955,0.47712125471966244,0.3010299956639812,0.3010299956639812,-5.0, -5*f. What is the,False,8,EleutherAI/pythia-6.9b-deduped,0.0234
92555114,139,*,6,834,"37 * 71 = 2627
66 * 72 = 4752
72 * 61 = 4392
7 * 60 = 420
37 * 79 = 2923
17 * 72 = 1224
75 * 9 = 675
26 * 79 = 2054
139 * 6 =",16,7366,4,1,1.2304489213782739,3.867290669854884,0.6989700043360189,0.3010299956639812,," * 6 = 813
6 * 79 = 474",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
77120437,47,-,42,5,"37 - 71 = -34
66 - 73 = -7
72 - 62 = 10
7 - 60 = -53
37 - 79 = -42
17 - 72 = -55
75 - 10 = 65
26 - 79 = -53
47 - 42 =",161,259,8658,2,2.2095150145426308,2.4149733479708178,3.9374677396433775,0.47712125471966244,," - 42 = 5
-1 - -1 =",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
12048033,43,-,15,28,"37 - 71 = -34
66 - 73 = -7
72 - 62 = 10
7 - 60 = -53
37 - 79 = -42
17 - 72 = -55
75 - 10 = 65
26 - 79 = -53
43 - 15 =",138,1810,667,1,2.143014800254095,3.2579184503140586,2.824776462475546,0.3010299956639812,," - 15 = 28
38 - 71 = -29",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
48089350,65,+,125,190,"37 + 71 = 108
66 + 72 = 138
72 + 61 = 133
7 + 60 = 67
37 + 79 = 116
17 + 72 = 89
75 + 9 = 84
26 + 79 = 105
65 + 125 =",230,109,76,1,2.3636119798921444,2.041392685158225,1.8864907251724818,0.3010299956639812,89.0," 89
75 + 9 = 84
26 + 79 = 105
65 + 125 =",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
28218681,350,*,12,4200,"37 * 71 = 2627
66 * 72 = 4752
72 * 61 = 4392
7 * 60 = 420
37 * 79 = 2923
17 * 72 = 1224
75 * 9 = 675
26 * 79 = 2054
350 * 12 =",70,2917,20,1,1.8512583487190752,3.4650852875574327,1.3222192947339193,0.3010299956639812,26.0,"
26 * 79 = 2054
350 * 12 = 4200
12 * 79 ",False,8,EleutherAI/pythia-6.9b-deduped,0.0234
