op,a,b,x,y,answer,problem_size,freq,surprisal,target_logprob,avg_target_logprob,n_target_tokens,prediction,correct
+,23,60,23,60,83,83,1,2.41015625,-2.41015625,-2.41015625,1,97,False
+,23,61,23,61,84,84,1,4.07421875,-4.07421875,-4.07421875,1,88,False
+,23,62,23,62,85,85,0,3.568359375,-3.568359375,-3.568359375,1,93,False
+,23,63,23,63,86,86,0,3.888671875,-3.888671875,-3.888671875,1,88,False
+,23,64,23,64,87,87,0,3.61328125,-3.61328125,-3.61328125,1,97,False
+,23,65,23,65,88,88,0,2.61328125,-2.61328125,-2.61328125,1,98,False
+,23,66,23,66,89,89,0,3.3046875,-3.3046875,-3.3046875,1,121,False
+,23,67,23,67,90,90,0,3.736328125,-3.736328125,-3.736328125,1,92,False
+,23,68,23,68,91,91,0,3.32421875,-3.32421875,-3.32421875,1,97,False
+,23,69,23,69,92,92,0,2.626953125,-2.626953125,-2.626953125,1,92,True
+,23,70,23,70,93,93,0,3.19140625,-3.19140625,-3.19140625,1,103,False
+,23,71,23,71,94,94,2,3.564453125,-3.564453125,-3.564453125,1,92,False
+,23,72,23,72,95,95,0,3.853515625,-3.853515625,-3.853515625,1,121,False
+,23,73,23,73,96,96,1,3.626953125,-3.626953125,-3.626953125,1,122,False
+,23,74,23,74,97,97,1,3.6328125,-3.6328125,-3.6328125,1,121,False
+,23,75,23,75,98,98,0,3.31640625,-3.31640625,-3.31640625,1,122,False
+,23,76,23,76,99,99,1,4.14453125,-4.14453125,-4.14453125,1,121,False
+,23,77,23,77,100,100,2,4.26953125,-4.26953125,-4.26953125,1,122,False
+,23,78,23,78,101,101,0,3.994140625,-3.994140625,-3.994140625,1,121,False
+,23,79,23,79,102,102,1,4.8046875,-4.8046875,-4.8046875,1,122,False
+,23,80,23,80,103,103,0,3.751953125,-3.751953125,-3.751953125,1,121,False
+,23,81,23,81,104,104,0,4.06640625,-4.06640625,-4.06640625,1,122,False
+,23,82,23,82,105,105,0,4.59375,-4.59375,-4.59375,1,121,False
+,23,83,23,83,106,106,1,5.88671875,-5.88671875,-5.88671875,1,122,False
+,23,84,23,84,107,107,0,4.62890625,-4.62890625,-4.62890625,1,121,False
+,23,85,23,85,108,108,1,4.5,-4.5,-4.5,1,122,False
+,23,86,23,86,109,109,0,6.12890625,-6.12890625,-6.12890625,1,143,False
+,23,87,23,87,110,110,1,4.875,-4.875,-4.875,1,140,False
+,23,88,23,88,111,111,0,4.6328125,-4.6328125,-4.6328125,1,123,False
+,23,89,23,89,112,112,0,5.33984375,-5.33984375,-5.33984375,1,144,False
+,23,90,23,90,113,113,0,4.7421875,-4.7421875,-4.7421875,1,163,False
+,23,91,23,91,114,114,0,6.2734375,-6.2734375,-6.2734375,1,144,False
+,23,92,23,92,115,115,0,5.5625,-5.5625,-5.5625,1,153,False
+,23,93,23,93,116,116,3,5.28515625,-5.28515625,-5.28515625,1,122,False
+,23,94,23,94,117,117,0,4.35546875,-4.35546875,-4.35546875,1,123,False
+,23,95,23,95,118,118,0,4.1171875,-4.1171875,-4.1171875,1,128,False
+,23,96,23,96,119,119,2,4.19921875,-4.19921875,-4.19921875,1,121,False
+,23,97,23,97,120,120,0,2.958984375,-2.958984375,-2.958984375,1,122,False
+,23,98,23,98,121,121,0,1.8173828125,-1.8173828125,-1.8173828125,1,121,True
+,23,99,23,99,122,122,0,2.265625,-2.265625,-2.265625,1,122,True
+,24,10,24,10,34,34,6,1.4580078125,-1.4580078125,-1.4580078125,1,34,True
+,24,11,24,11,35,35,2,1.71484375,-1.71484375,-1.71484375,1,35,True
+,24,12,24,12,36,36,14,0.4169921875,-0.4169921875,-0.4169921875,1,36,True
+,24,13,24,13,37,37,2,1.3310546875,-1.3310546875,-1.3310546875,1,37,True
+,24,14,24,14,38,38,5,1.2392578125,-1.2392578125,-1.2392578125,1,38,True
+,24,15,24,15,39,39,8,1.7685546875,-1.7685546875,-1.7685546875,1,33,False
+,24,16,24,16,40,40,9,1.68359375,-1.68359375,-1.68359375,1,40,True
+,24,17,24,17,41,41,6,1.890625,-1.890625,-1.890625,1,41,True
+,24,18,24,18,42,42,7,1.0849609375,-1.0849609375,-1.0849609375,1,42,True
+,24,19,24,19,43,43,3,2.00390625,-2.00390625,-2.00390625,1,43,True
+,24,20,24,20,44,44,7,1.2060546875,-1.2060546875,-1.2060546875,1,44,True
+,24,21,24,21,45,45,0,1.744140625,-1.744140625,-1.744140625,1,42,False
+,24,22,24,22,46,46,5,2.10546875,-2.10546875,-2.10546875,1,44,False
+,24,23,24,23,47,47,7,1.3603515625,-1.3603515625,-1.3603515625,1,46,False
+,24,24,24,24,48,48,33,0.061676025390625,-0.061676025390625,-0.061676025390625,1,48,True
+,24,25,24,25,49,49,4,1.8720703125,-1.8720703125,-1.8720703125,1,49,True
+,24,26,24,26,50,50,1,2.154296875,-2.154296875,-2.154296875,1,46,False
+,24,27,24,27,51,51,2,2.36328125,-2.36328125,-2.36328125,1,57,False
+,24,28,24,28,52,52,1,1.9208984375,-1.9208984375,-1.9208984375,1,56,False
+,24,29,24,29,53,53,2,3.076171875,-3.076171875,-3.076171875,1,56,False
+,24,30,24,30,54,54,5,1.13671875,-1.13671875,-1.13671875,1,54,True
+,24,31,24,31,55,55,1,1.5419921875,-1.5419921875,-1.5419921875,1,55,True
+,24,32,24,32,56,56,10,1.96484375,-1.96484375,-1.96484375,1,56,True
+,24,33,24,33,57,57,3,2.125,-2.125,-2.125,1,57,True
+,24,34,24,34,58,58,1,1.9833984375,-1.9833984375,-1.9833984375,1,62,False
+,24,35,24,35,59,59,1,2.537109375,-2.537109375,-2.537109375,1,61,False
+,24,36,24,36,60,60,10,2.216796875,-2.216796875,-2.216796875,1,60,True
+,24,37,24,37,61,61,0,2.3046875,-2.3046875,-2.3046875,1,65,False
+,24,38,24,38,62,62,1,2.119140625,-2.119140625,-2.119140625,1,62,True
+,24,39,24,39,63,63,1,1.9609375,-1.9609375,-1.9609375,1,63,True
+,24,40,24,40,64,64,4,1.5234375,-1.5234375,-1.5234375,1,64,True
+,24,41,24,41,65,65,0,2.345703125,-2.345703125,-2.345703125,1,67,False
+,24,42,24,42,66,66,4,1.638671875,-1.638671875,-1.638671875,1,66,True
+,24,43,24,43,67,67,0,2.3515625,-2.3515625,-2.3515625,1,67,True
+,24,44,24,44,68,68,0,2.53515625,-2.53515625,-2.53515625,1,68,True
+,24,45,24,45,69,69,1,2.359375,-2.359375,-2.359375,1,69,True
+,24,46,24,46,70,70,1,2.283203125,-2.283203125,-2.283203125,1,74,False
+,24,47,24,47,71,71,1,2.44140625,-2.44140625,-2.44140625,1,77,False
+,24,48,24,48,72,72,3,1.9150390625,-1.9150390625,-1.9150390625,1,72,True
+,24,49,24,49,73,73,0,2.546875,-2.546875,-2.546875,1,77,False
+,24,50,24,50,74,74,0,1.5107421875,-1.5107421875,-1.5107421875,1,74,True
+,24,51,24,51,75,75,0,2.634765625,-2.634765625,-2.634765625,1,81,False
+,24,52,24,52,76,76,0,2.37890625,-2.37890625,-2.37890625,1,76,True
+,24,53,24,53,77,77,1,2.427734375,-2.427734375,-2.427734375,1,83,False
+,24,54,24,54,78,78,0,2.05078125,-2.05078125,-2.05078125,1,84,False
+,24,55,24,55,79,79,0,3.369140625,-3.369140625,-3.369140625,1,89,False
+,24,56,24,56,80,80,0,2.6640625,-2.6640625,-2.6640625,1,88,False
+,24,57,24,57,81,81,0,2.841796875,-2.841796875,-2.841796875,1,91,False
+,24,58,24,58,82,82,0,2.76953125,-2.76953125,-2.76953125,1,94,False
+,24,59,24,59,83,83,0,3.42578125,-3.42578125,-3.42578125,1,89,False
+,24,60,24,60,84,84,1,1.9013671875,-1.9013671875,-1.9013671875,1,96,False
+,24,61,24,61,85,85,1,3.396484375,-3.396484375,-3.396484375,1,88,False
+,24,62,24,62,86,86,0,2.341796875,-2.341796875,-2.341796875,1,94,False
+,24,63,24,63,87,87,2,2.84375,-2.84375,-2.84375,1,93,False
+,24,64,24,64,88,88,2,2.6328125,-2.6328125,-2.6328125,1,92,False
+,24,65,24,65,89,89,0,2.890625,-2.890625,-2.890625,1,91,False
+,24,66,24,66,90,90,0,2.74609375,-2.74609375,-2.74609375,1,96,False
+,24,67,24,67,91,91,0,3.009765625,-3.009765625,-3.009765625,1,95,False
+,24,68,24,68,92,92,0,2.611328125,-2.611328125,-2.611328125,1,92,True
+,24,69,24,69,93,93,0,3.0625,-3.0625,-3.0625,1,99,False
+,24,70,24,70,94,94,1,2.263671875,-2.263671875,-2.263671875,1,94,True
+,24,71,24,71,95,95,0,3.0,-3.0,-3.0,1,98,False
+,24,72,24,72,96,96,6,2.994140625,-2.994140625,-2.994140625,1,120,False
+,24,73,24,73,97,97,0,2.921875,-2.921875,-2.921875,1,121,False
+,24,74,24,74,98,98,0,3.630859375,-3.630859375,-3.630859375,1,122,False
+,24,75,24,75,99,99,0,4.0390625,-4.0390625,-4.0390625,1,123,False
+,24,76,24,76,100,100,1,3.814453125,-3.814453125,-3.814453125,1,121,False
+,24,77,24,77,101,101,0,4.69140625,-4.69140625,-4.69140625,1,121,False
+,24,78,24,78,102,102,2,3.59375,-3.59375,-3.59375,1,126,False
+,24,79,24,79,103,103,0,6.171875,-6.171875,-6.171875,1,124,False
+,24,80,24,80,104,104,0,3.716796875,-3.716796875,-3.716796875,1,124,False
+,24,81,24,81,105,105,0,4.10546875,-4.10546875,-4.10546875,1,135,False
+,24,82,24,82,106,106,0,4.38671875,-4.38671875,-4.38671875,1,124,False
+,24,83,24,83,107,107,0,5.70703125,-5.70703125,-5.70703125,1,140,False
+,24,84,24,84,108,108,0,4.109375,-4.109375,-4.109375,1,121,False
+,24,85,24,85,109,109,0,5.53515625,-5.53515625,-5.53515625,1,121,False
+,24,86,24,86,110,110,0,5.18359375,-5.18359375,-5.18359375,1,130,False
+,24,87,24,87,111,111,0,5.14453125,-5.14453125,-5.14453125,1,135,False
+,24,88,24,88,112,112,0,4.11328125,-4.11328125,-4.11328125,1,124,False
+,24,89,24,89,113,113,0,5.51171875,-5.51171875,-5.51171875,1,124,False
+,24,90,24,90,114,114,0,4.71875,-4.71875,-4.71875,1,144,False
+,24,91,24,91,115,115,0,5.65625,-5.65625,-5.65625,1,124,False
+,24,92,24,92,116,116,0,5.20703125,-5.20703125,-5.20703125,1,136,False
+,24,93,24,93,117,117,0,4.9140625,-4.9140625,-4.9140625,1,133,False
+,24,94,24,94,118,118,0,4.04296875,-4.04296875,-4.04296875,1,124,False
+,24,95,24,95,119,119,0,4.59765625,-4.59765625,-4.59765625,1,124,False
+,24,96,24,96,120,120,1,2.990234375,-2.990234375,-2.990234375,1,121,False
+,24,97,24,97,121,121,0,2.419921875,-2.419921875,-2.419921875,1,124,False
+,24,98,24,98,122,122,0,2.76953125,-2.76953125,-2.76953125,1,121,False
+,24,99,24,99,123,123,0,3.669921875,-3.669921875,-3.669921875,1,124,False
+,25,10,25,10,35,35,6,1.24609375,-1.24609375,-1.24609375,1,35,True
+,25,11,25,11,36,36,3,1.3486328125,-1.3486328125,-1.3486328125,1,36,True
+,25,12,25,12,37,37,4,0.57470703125,-0.57470703125,-0.57470703125,1,37,True
+,25,13,25,13,38,38,2,1.52734375,-1.52734375,-1.52734375,1,38,True
+,25,14,25,14,39,39,6,2.0,-2.0,-2.0,1,41,False
+,25,15,25,15,40,40,20,2.5546875,-2.5546875,-2.5546875,1,38,False
+,25,16,25,16,41,41,8,1.505859375,-1.505859375,-1.505859375,1,41,True
+,25,17,25,17,42,42,3,2.3125,-2.3125,-2.3125,1,44,False
+,25,18,25,18,43,43,3,1.84375,-1.84375,-1.84375,1,41,False
+,25,19,25,19,44,44,2,1.7626953125,-1.7626953125,-1.7626953125,1,44,True
+,25,20,25,20,45,45,20,0.91015625,-0.91015625,-0.91015625,1,45,True
+,25,21,25,21,46,46,1,1.65625,-1.65625,-1.65625,1,44,False
+,25,22,25,22,47,47,3,1.7626953125,-1.7626953125,-1.7626953125,1,45,False
+,25,23,25,23,48,48,0,1.3251953125,-1.3251953125,-1.3251953125,1,48,True
+,25,24,25,24,49,49,5,0.88330078125,-0.88330078125,-0.88330078125,1,49,True
+,25,25,25,25,50,50,23,0.0887451171875,-0.0887451171875,-0.0887451171875,1,50,True
+,25,26,25,26,51,51,5,2.46875,-2.46875,-2.46875,1,53,False
+,25,27,25,27,52,52,4,2.1328125,-2.1328125,-2.1328125,1,52,True
+,25,28,25,28,53,53,0,2.376953125,-2.376953125,-2.376953125,1,57,False
+,25,29,25,29,54,54,1,2.142578125,-2.142578125,-2.142578125,1,54,True
+,25,30,25,30,55,55,9,0.8134765625,-0.8134765625,-0.8134765625,1,55,True
+,25,31,25,31,56,56,1,1.6826171875,-1.6826171875,-1.6826171875,1,56,True
+,25,32,25,32,57,57,6,1.376953125,-1.376953125,-1.376953125,1,57,True
+,25,33,25,33,58,58,2,2.185546875,-2.185546875,-2.185546875,1,56,False
+,25,34,25,34,59,59,1,2.912109375,-2.912109375,-2.912109375,1,61,False
+,25,35,25,35,60,60,5,3.025390625,-3.025390625,-3.025390625,1,56,False
+,25,36,25,36,61,61,6,1.7763671875,-1.7763671875,-1.7763671875,1,61,True
+,25,37,25,37,62,62,0,2.21484375,-2.21484375,-2.21484375,1,62,True
+,25,38,25,38,63,63,0,2.306640625,-2.306640625,-2.306640625,1,63,True
+,25,39,25,39,64,64,1,1.9345703125,-1.9345703125,-1.9345703125,1,64,True
+,25,40,25,40,65,65,8,1.5556640625,-1.5556640625,-1.5556640625,1,65,True
+,25,41,25,41,66,66,1,1.7119140625,-1.7119140625,-1.7119140625,1,66,True
+,25,42,25,42,67,67,0,1.9990234375,-1.9990234375,-1.9990234375,1,67,True
+,25,43,25,43,68,68,0,2.3515625,-2.3515625,-2.3515625,1,68,True
+,25,44,25,44,69,69,0,2.67578125,-2.67578125,-2.67578125,1,73,False
+,25,45,25,45,70,70,4,2.724609375,-2.724609375,-2.724609375,1,74,False
+,25,46,25,46,71,71,0,2.08984375,-2.08984375,-2.08984375,1,73,False
+,25,47,25,47,72,72,0,2.392578125,-2.392578125,-2.392578125,1,74,False
+,25,48,25,48,73,73,0,1.6748046875,-1.6748046875,-1.6748046875,1,73,True
+,25,49,25,49,74,74,4,1.5087890625,-1.5087890625,-1.5087890625,1,74,True
+,25,50,25,50,75,75,14,1.1494140625,-1.1494140625,-1.1494140625,1,75,True
+,25,51,25,51,76,76,0,1.8095703125,-1.8095703125,-1.8095703125,1,76,True
+,25,52,25,52,77,77,1,1.7421875,-1.7421875,-1.7421875,1,77,True
+,25,53,25,53,78,78,0,2.244140625,-2.244140625,-2.244140625,1,78,True
+,25,54,25,54,79,79,0,2.955078125,-2.955078125,-2.955078125,1,83,False
+,25,55,25,55,80,80,1,3.314453125,-3.314453125,-3.314453125,1,82,False
+,25,56,25,56,81,81,2,2.572265625,-2.572265625,-2.572265625,1,91,False
+,25,57,25,57,82,82,0,2.30859375,-2.30859375,-2.30859375,1,82,True
+,25,58,25,58,83,83,0,2.7890625,-2.7890625,-2.7890625,1,93,False
+,25,59,25,59,84,84,1,3.119140625,-3.119140625,-3.119140625,1,94,False
+,25,60,25,60,85,85,2,2.052734375,-2.052734375,-2.052734375,1,95,False
+,25,61,25,61,86,86,0,2.69921875,-2.69921875,-2.69921875,1,88,False
+,25,62,25,62,87,87,0,2.30078125,-2.30078125,-2.30078125,1,87,True
+,25,63,25,63,88,88,0,2.091796875,-2.091796875,-2.091796875,1,88,True
+,25,64,25,64,89,89,4,3.345703125,-3.345703125,-3.345703125,1,93,False
+,25,65,25,65,90,90,0,2.462890625,-2.462890625,-2.462890625,1,90,True
+,25,66,25,66,91,91,1,2.349609375,-2.349609375,-2.349609375,1,95,False
+,25,67,25,67,92,92,1,2.28515625,-2.28515625,-2.28515625,1,98,False
+,25,68,25,68,93,93,0,2.357421875,-2.357421875,-2.357421875,1,97,False
+,25,69,25,69,94,94,1,2.5078125,-2.5078125,-2.5078125,1,98,False
+,25,70,25,70,95,95,1,1.7177734375,-1.7177734375,-1.7177734375,1,95,True
+,25,71,25,71,96,96,0,2.373046875,-2.373046875,-2.373046875,1,98,False
+,25,72,25,72,97,97,0,2.19140625,-2.19140625,-2.19140625,1,121,False
+,25,73,25,73,98,98,0,2.123046875,-2.123046875,-2.123046875,1,98,True
+,25,74,25,74,99,99,0,2.9296875,-2.9296875,-2.9296875,1,121,False
+,25,75,25,75,100,100,5,3.412109375,-3.412109375,-3.412109375,1,122,False
+,25,76,25,76,101,101,0,3.6875,-3.6875,-3.6875,1,121,False
+,25,77,25,77,102,102,0,3.111328125,-3.111328125,-3.111328125,1,122,False
+,25,78,25,78,103,103,0,3.791015625,-3.791015625,-3.791015625,1,121,False
+,25,79,25,79,104,104,0,4.6640625,-4.6640625,-4.6640625,1,124,False
+,25,80,25,80,105,105,0,3.013671875,-3.013671875,-3.013671875,1,125,False
+,25,81,25,81,106,106,3,3.345703125,-3.345703125,-3.345703125,1,122,False
+,25,82,25,82,107,107,0,3.7734375,-3.7734375,-3.7734375,1,121,False
+,25,83,25,83,108,108,0,4.0625,-4.0625,-4.0625,1,126,False
+,25,84,25,84,109,109,0,4.515625,-4.515625,-4.515625,1,121,False
+,25,85,25,85,110,110,0,4.72265625,-4.72265625,-4.72265625,1,122,False
+,25,86,25,86,111,111,0,4.234375,-4.234375,-4.234375,1,121,False
+,25,87,25,87,112,112,0,3.9140625,-3.9140625,-3.9140625,1,124,False
+,25,88,25,88,113,113,0,4.45703125,-4.45703125,-4.45703125,1,121,False
+,25,89,25,89,114,114,1,4.94921875,-4.94921875,-4.94921875,1,126,False
+,25,90,25,90,115,115,0,4.23046875,-4.23046875,-4.23046875,1,125,False
+,25,91,25,91,116,116,0,5.02734375,-5.02734375,-5.02734375,1,126,False
+,25,92,25,92,117,117,0,4.3359375,-4.3359375,-4.3359375,1,133,False
+,25,93,25,93,118,118,0,4.09765625,-4.09765625,-4.09765625,1,122,False
+,25,94,25,94,119,119,0,4.25,-4.25,-4.25,1,123,False
+,25,95,25,95,120,120,1,3.947265625,-3.947265625,-3.947265625,1,126,False
+,25,96,25,96,121,121,0,2.107421875,-2.107421875,-2.107421875,1,121,True
+,25,97,25,97,122,122,1,2.439453125,-2.439453125,-2.439453125,1,124,False
+,25,98,25,98,123,123,0,2.423828125,-2.423828125,-2.423828125,1,121,False
+,25,99,25,99,124,124,0,2.322265625,-2.322265625,-2.322265625,1,124,True
+,26,10,26,10,36,36,12,0.78076171875,-0.78076171875,-0.78076171875,1,36,True
+,26,11,26,11,37,37,3,1.2021484375,-1.2021484375,-1.2021484375,1,37,True
+,26,12,26,12,38,38,3,0.9189453125,-0.9189453125,-0.9189453125,1,38,True
+,26,13,26,13,39,39,6,1.5380859375,-1.5380859375,-1.5380859375,1,39,True
+,26,14,26,14,40,40,1,1.7275390625,-1.7275390625,-1.7275390625,1,42,False
+,26,15,26,15,41,41,3,1.4736328125,-1.4736328125,-1.4736328125,1,41,True
+,26,16,26,16,42,42,2,1.3603515625,-1.3603515625,-1.3603515625,1,42,True
+,26,17,26,17,43,43,3,2.1875,-2.1875,-2.1875,1,43,True
+,26,18,26,18,44,44,3,1.5029296875,-1.5029296875,-1.5029296875,1,44,True
+,26,19,26,19,45,45,0,2.1640625,-2.1640625,-2.1640625,1,45,True
+,26,20,26,20,46,46,3,0.9404296875,-0.9404296875,-0.9404296875,1,46,True
+,26,21,26,21,47,47,1,1.7001953125,-1.7001953125,-1.7001953125,1,43,False
+,26,22,26,22,48,48,2,1.5146484375,-1.5146484375,-1.5146484375,1,46,False
+,26,23,26,23,49,49,1,2.08203125,-2.08203125,-2.08203125,1,47,False
+,26,24,26,24,50,50,4,1.5185546875,-1.5185546875,-1.5185546875,1,50,True
+,26,25,26,25,51,51,3,2.05859375,-2.05859375,-2.05859375,1,53,False
+,26,26,26,26,52,52,8,0.322509765625,-0.322509765625,-0.322509765625,1,52,True
+,26,27,26,27,53,53,2,2.078125,-2.078125,-2.078125,1,55,False
+,26,28,26,28,54,54,5,2.064453125,-2.064453125,-2.064453125,1,56,False
+,26,29,26,29,55,55,1,2.90625,-2.90625,-2.90625,1,56,False
+,26,30,26,30,56,56,3,0.95703125,-0.95703125,-0.95703125,1,56,True
+,26,31,26,31,57,57,0,1.845703125,-1.845703125,-1.845703125,1,57,True
+,26,32,26,32,58,58,1,2.037109375,-2.037109375,-2.037109375,1,58,True
+,26,33,26,33,59,59,0,3.138671875,-3.138671875,-3.138671875,1,61,False
+,26,34,26,34,60,60,2,2.7734375,-2.7734375,-2.7734375,1,66,False
+,26,35,26,35,61,61,0,2.3125,-2.3125,-2.3125,1,63,False
+,26,36,26,36,62,62,1,1.7578125,-1.7578125,-1.7578125,1,62,True
+,26,37,26,37,63,63,5,2.873046875,-2.873046875,-2.873046875,1,71,False
+,26,38,26,38,64,64,0,2.978515625,-2.978515625,-2.978515625,1,66,False
+,26,39,26,39,65,65,1,2.6796875,-2.6796875,-2.6796875,1,73,False
+,26,40,26,40,66,66,1,1.423828125,-1.423828125,-1.423828125,1,66,True
+,26,41,26,41,67,67,0,2.45703125,-2.45703125,-2.45703125,1,75,False
+,26,42,26,42,68,68,1,2.19140625,-2.19140625,-2.19140625,1,76,False
+,26,43,26,43,69,69,0,2.67578125,-2.67578125,-2.67578125,1,77,False
+,26,44,26,44,70,70,0,2.703125,-2.703125,-2.703125,1,78,False
+,26,45,26,45,71,71,0,2.248046875,-2.248046875,-2.248046875,1,77,False
+,26,46,26,46,72,72,0,2.17578125,-2.17578125,-2.17578125,1,76,False
+,26,47,26,47,73,73,0,2.400390625,-2.400390625,-2.400390625,1,77,False
+,26,48,26,48,74,74,0,1.7763671875,-1.7763671875,-1.7763671875,1,74,True
+,26,49,26,49,75,75,0,2.802734375,-2.802734375,-2.802734375,1,77,False
+,26,50,26,50,76,76,3,1.810546875,-1.810546875,-1.810546875,1,76,True
+,26,51,26,51,77,77,1,2.455078125,-2.455078125,-2.455078125,1,91,False
+,26,52,26,52,78,78,2,2.056640625,-2.056640625,-2.056640625,1,78,True
+,26,53,26,53,79,79,0,3.134765625,-3.134765625,-3.134765625,1,83,False
+,26,54,26,54,80,80,0,2.833984375,-2.833984375,-2.833984375,1,88,False
+,26,55,26,55,81,81,1,2.75,-2.75,-2.75,1,93,False
+,26,56,26,56,82,82,0,2.5859375,-2.5859375,-2.5859375,1,86,False
+,26,57,26,57,83,83,0,2.861328125,-2.861328125,-2.861328125,1,91,False
+,26,58,26,58,84,84,0,3.1328125,-3.1328125,-3.1328125,1,92,False
+,26,59,26,59,85,85,1,3.978515625,-3.978515625,-3.978515625,1,93,False
+,26,60,26,60,86,86,0,1.8818359375,-1.8818359375,-1.8818359375,1,86,True
+,26,61,26,61,87,87,0,2.66796875,-2.66796875,-2.66796875,1,88,False
+,26,62,26,62,88,88,2,2.064453125,-2.064453125,-2.064453125,1,88,True
+,26,63,26,63,89,89,0,2.662109375,-2.662109375,-2.662109375,1,91,False
+,26,64,26,64,90,90,0,2.314453125,-2.314453125,-2.314453125,1,90,True
+,26,65,26,65,91,91,2,2.330078125,-2.330078125,-2.330078125,1,93,False
+,26,66,26,66,92,92,0,1.9423828125,-1.9423828125,-1.9423828125,1,92,True
+,26,67,26,67,93,93,0,2.5703125,-2.5703125,-2.5703125,1,99,False
+,26,68,26,68,94,94,0,2.29296875,-2.29296875,-2.29296875,1,94,True
+,26,69,26,69,95,95,0,2.720703125,-2.720703125,-2.720703125,1,95,True
+,26,70,26,70,96,96,0,1.5146484375,-1.5146484375,-1.5146484375,1,96,True
+,26,71,26,71,97,97,0,2.498046875,-2.498046875,-2.498046875,1,97,True
+,26,72,26,72,98,98,0,2.365234375,-2.365234375,-2.365234375,1,106,False
+,26,73,26,73,99,99,0,2.26171875,-2.26171875,-2.26171875,1,99,True
+,26,74,26,74,100,100,0,3.07421875,-3.07421875,-3.07421875,1,96,False
+,26,75,26,75,101,101,0,2.755859375,-2.755859375,-2.755859375,1,121,False
+,26,76,26,76,102,102,0,3.20703125,-3.20703125,-3.20703125,1,122,False
+,26,77,26,77,103,103,0,4.1953125,-4.1953125,-4.1953125,1,121,False
+,26,78,26,78,104,104,1,3.390625,-3.390625,-3.390625,1,122,False
+,26,79,26,79,105,105,1,4.54296875,-4.54296875,-4.54296875,1,126,False
+,26,80,26,80,106,106,0,2.26171875,-2.26171875,-2.26171875,1,126,False
+,26,81,26,81,107,107,0,3.623046875,-3.623046875,-3.623046875,1,121,False
+,26,82,26,82,108,108,0,3.275390625,-3.275390625,-3.275390625,1,126,False
+,26,83,26,83,109,109,0,5.0625,-5.0625,-5.0625,1,129,False
+,26,84,26,84,110,110,0,3.349609375,-3.349609375,-3.349609375,1,122,False
+,26,85,26,85,111,111,0,3.453125,-3.453125,-3.453125,1,121,False
+,26,86,26,86,112,112,1,4.13671875,-4.13671875,-4.13671875,1,126,False
+,26,87,26,87,113,113,0,4.3125,-4.3125,-4.3125,1,131,False
+,26,88,26,88,114,114,0,4.1484375,-4.1484375,-4.1484375,1,126,False
+,26,89,26,89,115,115,1,5.10546875,-5.10546875,-5.10546875,1,126,False
+,26,90,26,90,116,116,0,4.171875,-4.171875,-4.171875,1,136,False
+,26,91,26,91,117,117,0,5.00390625,-5.00390625,-5.00390625,1,126,False
+,26,92,26,92,118,118,0,4.84765625,-4.84765625,-4.84765625,1,126,False
+,26,93,26,93,119,119,0,4.29296875,-4.29296875,-4.29296875,1,131,False
+,26,94,26,94,120,120,0,3.810546875,-3.810546875,-3.810546875,1,132,False
+,26,95,26,95,121,121,0,3.275390625,-3.275390625,-3.275390625,1,132,False
+,26,96,26,96,122,122,0,2.90234375,-2.90234375,-2.90234375,1,130,False
+,26,97,26,97,123,123,0,3.78125,-3.78125,-3.78125,1,130,False
+,26,98,26,98,124,124,0,3.169921875,-3.169921875,-3.169921875,1,132,False
+,26,99,26,99,125,125,0,3.16015625,-3.16015625,-3.16015625,1,125,True
+,27,10,27,10,37,37,3,1.1435546875,-1.1435546875,-1.1435546875,1,37,True
+,27,11,27,11,38,38,2,1.283203125,-1.283203125,-1.283203125,1,38,True
+,27,12,27,12,39,39,3,1.79296875,-1.79296875,-1.79296875,1,45,False
+,27,13,27,13,40,40,7,1.5068359375,-1.5068359375,-1.5068359375,1,40,True
+,27,14,27,14,41,41,1,1.5361328125,-1.5361328125,-1.5361328125,1,41,True
+,27,15,27,15,42,42,1,1.2119140625,-1.2119140625,-1.2119140625,1,42,True
+,27,16,27,16,43,43,3,1.7001953125,-1.7001953125,-1.7001953125,1,41,False
+,27,17,27,17,44,44,4,1.716796875,-1.716796875,-1.716796875,1,44,True
+,27,18,27,18,45,45,3,1.1005859375,-1.1005859375,-1.1005859375,1,45,True
+,27,19,27,19,46,46,2,1.9775390625,-1.9775390625,-1.9775390625,1,44,False
+,27,20,27,20,47,47,1,1.9267578125,-1.9267578125,-1.9267578125,1,43,False
+,27,21,27,21,48,48,1,1.5185546875,-1.5185546875,-1.5185546875,1,42,False
+,27,22,27,22,49,49,1,2.708984375,-2.708984375,-2.708984375,1,44,False
+,27,23,27,23,50,50,1,3.701171875,-3.701171875,-3.701171875,1,46,False
+,27,24,27,24,51,51,6,2.984375,-2.984375,-2.984375,1,48,False
+,27,25,27,25,52,52,2,2.57421875,-2.57421875,-2.57421875,1,46,False
+,27,26,27,26,53,53,2,2.544921875,-2.544921875,-2.544921875,1,46,False
+,27,27,27,27,54,54,13,0.055389404296875,-0.055389404296875,-0.055389404296875,1,54,True
+,27,28,27,28,55,55,1,1.6875,-1.6875,-1.6875,1,55,True
+,27,29,27,29,56,56,4,1.744140625,-1.744140625,-1.744140625,1,56,True
