op,a,b,x,y,answer,problem_size,freq,surprisal,target_logprob,avg_target_logprob,n_target_tokens,prediction,correct
+,18,45,18,45,63,63,0,0.01085662841796875,-0.01085662841796875,-0.01085662841796875,1,63,True
+,18,46,18,46,64,64,0,0.06317138671875,-0.06317138671875,-0.06317138671875,1,64,True
+,18,47,18,47,65,65,0,0.06982421875,-0.06982421875,-0.06982421875,1,65,True
+,18,48,18,48,66,66,1,0.0135345458984375,-0.0135345458984375,-0.0135345458984375,1,66,True
+,18,49,18,49,67,67,2,0.046142578125,-0.046142578125,-0.046142578125,1,67,True
+,18,50,18,50,68,68,1,0.061065673828125,-0.061065673828125,-0.061065673828125,1,68,True
+,18,51,18,51,69,69,0,0.035369873046875,-0.035369873046875,-0.035369873046875,1,69,True
+,18,52,18,52,70,70,0,0.0408935546875,-0.0408935546875,-0.0408935546875,1,70,True
+,18,53,18,53,71,71,0,0.0850830078125,-0.0850830078125,-0.0850830078125,1,71,True
+,18,54,18,54,72,72,1,0.0989990234375,-0.0989990234375,-0.0989990234375,1,72,True
+,18,55,18,55,73,73,4,0.064208984375,-0.064208984375,-0.064208984375,1,73,True
+,18,56,18,56,74,74,1,0.0306243896484375,-0.0306243896484375,-0.0306243896484375,1,74,True
+,18,57,18,57,75,75,0,0.09332275390625,-0.09332275390625,-0.09332275390625,1,75,True
+,18,58,18,58,76,76,0,0.185302734375,-0.185302734375,-0.185302734375,1,76,True
+,18,59,18,59,77,77,2,0.050506591796875,-0.050506591796875,-0.050506591796875,1,77,True
+,18,60,18,60,78,78,0,0.00585174560546875,-0.00585174560546875,-0.00585174560546875,1,78,True
+,18,61,18,61,79,79,1,0.1522216796875,-0.1522216796875,-0.1522216796875,1,79,True
+,18,62,18,62,80,80,0,0.053924560546875,-0.053924560546875,-0.053924560546875,1,80,True
+,18,63,18,63,81,81,0,0.08148193359375,-0.08148193359375,-0.08148193359375,1,81,True
+,18,64,18,64,82,82,0,0.017242431640625,-0.017242431640625,-0.017242431640625,1,82,True
+,18,65,18,65,83,83,0,0.0283355712890625,-0.0283355712890625,-0.0283355712890625,1,83,True
+,18,66,18,66,84,84,0,0.019439697265625,-0.019439697265625,-0.019439697265625,1,84,True
+,18,67,18,67,85,85,1,0.08416748046875,-0.08416748046875,-0.08416748046875,1,85,True
+,18,68,18,68,86,86,0,0.0303192138671875,-0.0303192138671875,-0.0303192138671875,1,86,True
+,18,69,18,69,87,87,0,0.1246337890625,-0.1246337890625,-0.1246337890625,1,87,True
+,18,70,18,70,88,88,0,0.0728759765625,-0.0728759765625,-0.0728759765625,1,88,True
+,18,71,18,71,89,89,0,0.0804443359375,-0.0804443359375,-0.0804443359375,1,89,True
+,18,72,18,72,90,90,0,0.08489990234375,-0.08489990234375,-0.08489990234375,1,90,True
+,18,73,18,73,91,91,0,0.048614501953125,-0.048614501953125,-0.048614501953125,1,91,True
+,18,74,18,74,92,92,0,0.11676025390625,-0.11676025390625,-0.11676025390625,1,92,True
+,18,75,18,75,93,93,2,0.01552581787109375,-0.01552581787109375,-0.01552581787109375,1,93,True
+,18,76,18,76,94,94,0,0.0246124267578125,-0.0246124267578125,-0.0246124267578125,1,94,True
+,18,77,18,77,95,95,0,0.06402587890625,-0.06402587890625,-0.06402587890625,1,95,True
+,18,78,18,78,96,96,0,0.1326904296875,-0.1326904296875,-0.1326904296875,1,96,True
+,18,79,18,79,97,97,0,0.08184814453125,-0.08184814453125,-0.08184814453125,1,97,True
+,18,80,18,80,98,98,0,0.00933837890625,-0.00933837890625,-0.00933837890625,1,98,True
+,18,81,18,81,99,99,2,0.01129913330078125,-0.01129913330078125,-0.01129913330078125,1,99,True
+,18,82,18,82,100,100,0,0.2259521484375,-0.2259521484375,-0.2259521484375,1,100,True
+,18,83,18,83,101,101,0,0.08746337890625,-0.08746337890625,-0.08746337890625,1,101,True
+,18,84,18,84,102,102,0,0.02587890625,-0.02587890625,-0.02587890625,1,102,True
+,18,85,18,85,103,103,0,0.03466796875,-0.03466796875,-0.03466796875,1,103,True
+,18,86,18,86,104,104,1,0.106689453125,-0.106689453125,-0.106689453125,1,104,True
+,18,87,18,87,105,105,0,0.175537109375,-0.175537109375,-0.175537109375,1,105,True
+,18,88,18,88,106,106,0,0.0308990478515625,-0.0308990478515625,-0.0308990478515625,1,106,True
+,18,89,18,89,107,107,0,0.04547119140625,-0.04547119140625,-0.04547119140625,1,107,True
+,18,90,18,90,108,108,0,0.040740966796875,-0.040740966796875,-0.040740966796875,1,108,True
+,18,91,18,91,109,109,0,0.08056640625,-0.08056640625,-0.08056640625,1,109,True
+,18,92,18,92,110,110,0,1.4658203125,-1.4658203125,-1.4658203125,1,106,False
+,18,93,18,93,111,111,0,0.05938720703125,-0.05938720703125,-0.05938720703125,1,111,True
+,18,94,18,94,112,112,0,0.1810302734375,-0.1810302734375,-0.1810302734375,1,112,True
+,18,95,18,95,113,113,0,0.31201171875,-0.31201171875,-0.31201171875,1,113,True
+,18,96,18,96,114,114,1,0.0244598388671875,-0.0244598388671875,-0.0244598388671875,1,114,True
+,18,97,18,97,115,115,0,0.08056640625,-0.08056640625,-0.08056640625,1,115,True
+,18,98,18,98,116,116,0,0.7890625,-0.7890625,-0.7890625,1,116,True
+,18,99,18,99,117,117,0,0.366943359375,-0.366943359375,-0.366943359375,1,117,True
+,19,10,19,10,29,29,9,0.01122283935546875,-0.01122283935546875,-0.01122283935546875,1,29,True
+,19,11,19,11,30,30,5,0.021881103515625,-0.021881103515625,-0.021881103515625,1,30,True
+,19,12,19,12,31,31,3,0.0088348388671875,-0.0088348388671875,-0.0088348388671875,1,31,True
+,19,13,19,13,32,32,7,0.013946533203125,-0.013946533203125,-0.013946533203125,1,32,True
+,19,14,19,14,33,33,4,0.01076507568359375,-0.01076507568359375,-0.01076507568359375,1,33,True
+,19,15,19,15,34,34,3,0.02105712890625,-0.02105712890625,-0.02105712890625,1,34,True
+,19,16,19,16,35,35,5,0.5009765625,-0.5009765625,-0.5009765625,1,35,True
+,19,17,19,17,36,36,10,0.01513671875,-0.01513671875,-0.01513671875,1,36,True
+,19,18,19,18,37,37,4,0.0290069580078125,-0.0290069580078125,-0.0290069580078125,1,37,True
+,19,19,19,19,38,38,8,0.0144805908203125,-0.0144805908203125,-0.0144805908203125,1,38,True
+,19,20,19,20,39,39,2,0.02178955078125,-0.02178955078125,-0.02178955078125,1,39,True
+,19,21,19,21,40,40,5,0.01448822021484375,-0.01448822021484375,-0.01448822021484375,1,40,True
+,19,22,19,22,41,41,6,0.038238525390625,-0.038238525390625,-0.038238525390625,1,41,True
+,19,23,19,23,42,42,5,0.0258331298828125,-0.0258331298828125,-0.0258331298828125,1,42,True
+,19,24,19,24,43,43,2,0.01131439208984375,-0.01131439208984375,-0.01131439208984375,1,43,True
+,19,25,19,25,44,44,3,0.007724761962890625,-0.007724761962890625,-0.007724761962890625,1,44,True
+,19,26,19,26,45,45,1,0.028961181640625,-0.028961181640625,-0.028961181640625,1,45,True
+,19,27,19,27,46,46,2,0.01058197021484375,-0.01058197021484375,-0.01058197021484375,1,46,True
+,19,28,19,28,47,47,1,0.03912353515625,-0.03912353515625,-0.03912353515625,1,47,True
+,19,29,19,29,48,48,1,0.005382537841796875,-0.005382537841796875,-0.005382537841796875,1,48,True
+,19,30,19,30,49,49,1,0.0152740478515625,-0.0152740478515625,-0.0152740478515625,1,49,True
+,19,31,19,31,50,50,2,0.0657958984375,-0.0657958984375,-0.0657958984375,1,50,True
+,19,32,19,32,51,51,1,0.041351318359375,-0.041351318359375,-0.041351318359375,1,51,True
+,19,33,19,33,52,52,0,0.031646728515625,-0.031646728515625,-0.031646728515625,1,52,True
+,19,34,19,34,53,53,0,0.1519775390625,-0.1519775390625,-0.1519775390625,1,53,True
+,19,35,19,35,54,54,0,0.047454833984375,-0.047454833984375,-0.047454833984375,1,54,True
+,19,36,19,36,55,55,0,0.04486083984375,-0.04486083984375,-0.04486083984375,1,55,True
+,19,37,19,37,56,56,1,0.0665283203125,-0.0665283203125,-0.0665283203125,1,56,True
+,19,38,19,38,57,57,0,0.2142333984375,-0.2142333984375,-0.2142333984375,1,57,True
+,19,39,19,39,58,58,0,0.0235137939453125,-0.0235137939453125,-0.0235137939453125,1,58,True
+,19,40,19,40,59,59,3,0.0235748291015625,-0.0235748291015625,-0.0235748291015625,1,59,True
+,19,41,19,41,60,60,0,0.0306396484375,-0.0306396484375,-0.0306396484375,1,60,True
+,19,42,19,42,61,61,0,0.054290771484375,-0.054290771484375,-0.054290771484375,1,61,True
+,19,43,19,43,62,62,0,0.05352783203125,-0.05352783203125,-0.05352783203125,1,62,True
+,19,44,19,44,63,63,0,0.016204833984375,-0.016204833984375,-0.016204833984375,1,63,True
+,19,45,19,45,64,64,1,0.01250457763671875,-0.01250457763671875,-0.01250457763671875,1,64,True
+,19,46,19,46,65,65,1,0.2049560546875,-0.2049560546875,-0.2049560546875,1,65,True
+,19,47,19,47,66,66,0,0.0256500244140625,-0.0256500244140625,-0.0256500244140625,1,66,True
+,19,48,19,48,67,67,2,0.0394287109375,-0.0394287109375,-0.0394287109375,1,67,True
+,19,49,19,49,68,68,1,0.237060546875,-0.237060546875,-0.237060546875,1,68,True
+,19,50,19,50,69,69,1,0.08221435546875,-0.08221435546875,-0.08221435546875,1,69,True
+,19,51,19,51,70,70,1,0.09735107421875,-0.09735107421875,-0.09735107421875,1,70,True
+,19,52,19,52,71,71,0,0.2127685546875,-0.2127685546875,-0.2127685546875,1,71,True
+,19,53,19,53,72,72,0,0.07403564453125,-0.07403564453125,-0.07403564453125,1,72,True
+,19,54,19,54,73,73,0,0.106201171875,-0.106201171875,-0.106201171875,1,73,True
+,19,55,19,55,74,74,0,0.200439453125,-0.200439453125,-0.200439453125,1,74,True
+,19,56,19,56,75,75,0,0.12445068359375,-0.12445068359375,-0.12445068359375,1,75,True
+,19,57,19,57,76,76,0,0.074462890625,-0.074462890625,-0.074462890625,1,76,True
+,19,58,19,58,77,77,2,0.1387939453125,-0.1387939453125,-0.1387939453125,1,77,True
+,19,59,19,59,78,78,0,0.0716552734375,-0.0716552734375,-0.0716552734375,1,78,True
+,19,60,19,60,79,79,0,0.08282470703125,-0.08282470703125,-0.08282470703125,1,79,True
+,19,61,19,61,80,80,2,0.1741943359375,-0.1741943359375,-0.1741943359375,1,80,True
+,19,62,19,62,81,81,1,0.07342529296875,-0.07342529296875,-0.07342529296875,1,81,True
+,19,63,19,63,82,82,0,0.1741943359375,-0.1741943359375,-0.1741943359375,1,82,True
+,19,64,19,64,83,83,1,0.07916259765625,-0.07916259765625,-0.07916259765625,1,83,True
+,19,65,19,65,84,84,0,0.0255279541015625,-0.0255279541015625,-0.0255279541015625,1,84,True
+,19,66,19,66,85,85,0,0.09466552734375,-0.09466552734375,-0.09466552734375,1,85,True
+,19,67,19,67,86,86,0,0.1778564453125,-0.1778564453125,-0.1778564453125,1,86,True
+,19,68,19,68,87,87,1,0.0736083984375,-0.0736083984375,-0.0736083984375,1,87,True
+,19,69,19,69,88,88,0,0.098876953125,-0.098876953125,-0.098876953125,1,88,True
+,19,70,19,70,89,89,0,0.043975830078125,-0.043975830078125,-0.043975830078125,1,89,True
+,19,71,19,71,90,90,0,0.08477783203125,-0.08477783203125,-0.08477783203125,1,90,True
+,19,72,19,72,91,91,0,0.0280609130859375,-0.0280609130859375,-0.0280609130859375,1,91,True
+,19,73,19,73,92,92,0,0.145263671875,-0.145263671875,-0.145263671875,1,92,True
+,19,74,19,74,93,93,0,0.047943115234375,-0.047943115234375,-0.047943115234375,1,93,True
+,19,75,19,75,94,94,0,0.02349853515625,-0.02349853515625,-0.02349853515625,1,94,True
+,19,76,19,76,95,95,1,0.10687255859375,-0.10687255859375,-0.10687255859375,1,95,True
+,19,77,19,77,96,96,0,0.09814453125,-0.09814453125,-0.09814453125,1,96,True
+,19,78,19,78,97,97,1,0.330078125,-0.330078125,-0.330078125,1,97,True
+,19,79,19,79,98,98,0,0.8251953125,-0.8251953125,-0.8251953125,1,98,True
+,19,80,19,80,99,99,0,0.046173095703125,-0.046173095703125,-0.046173095703125,1,99,True
+,19,81,19,81,100,100,0,0.14208984375,-0.14208984375,-0.14208984375,1,100,True
+,19,82,19,82,101,101,0,0.379150390625,-0.379150390625,-0.379150390625,1,101,True
+,19,83,19,83,102,102,1,0.352294921875,-0.352294921875,-0.352294921875,1,102,True
+,19,84,19,84,103,103,0,0.5595703125,-0.5595703125,-0.5595703125,1,103,True
+,19,85,19,85,104,104,0,0.212890625,-0.212890625,-0.212890625,1,104,True
+,19,86,19,86,105,105,0,0.537109375,-0.537109375,-0.537109375,1,105,True
+,19,87,19,87,106,106,0,0.462890625,-0.462890625,-0.462890625,1,106,True
+,19,88,19,88,107,107,0,0.71240234375,-0.71240234375,-0.71240234375,1,107,True
+,19,89,19,89,108,108,0,0.61083984375,-0.61083984375,-0.61083984375,1,108,True
+,19,90,19,90,109,109,0,0.2181396484375,-0.2181396484375,-0.2181396484375,1,109,True
+,19,91,19,91,110,110,3,0.497314453125,-0.497314453125,-0.497314453125,1,110,True
+,19,92,19,92,111,111,0,0.1551513671875,-0.1551513671875,-0.1551513671875,1,111,True
+,19,93,19,93,112,112,0,0.36767578125,-0.36767578125,-0.36767578125,1,112,True
+,19,94,19,94,113,113,0,0.465087890625,-0.465087890625,-0.465087890625,1,113,True
+,19,95,19,95,114,114,1,0.1612548828125,-0.1612548828125,-0.1612548828125,1,114,True
+,19,96,19,96,115,115,1,0.040618896484375,-0.040618896484375,-0.040618896484375,1,115,True
+,19,97,19,97,116,116,0,0.55419921875,-0.55419921875,-0.55419921875,1,116,True
+,19,98,19,98,117,117,0,0.78271484375,-0.78271484375,-0.78271484375,1,117,True
+,19,99,19,99,118,118,0,0.398681640625,-0.398681640625,-0.398681640625,1,118,True
+,20,10,20,10,30,30,55,0.0265655517578125,-0.0265655517578125,-0.0265655517578125,1,30,True
+,20,11,20,11,31,31,8,0.037841796875,-0.037841796875,-0.037841796875,1,31,True
+,20,12,20,12,32,32,19,0.0251007080078125,-0.0251007080078125,-0.0251007080078125,1,32,True
+,20,13,20,13,33,33,8,0.01507568359375,-0.01507568359375,-0.01507568359375,1,33,True
+,20,14,20,14,34,34,8,0.01381683349609375,-0.01381683349609375,-0.01381683349609375,1,34,True
+,20,15,20,15,35,35,20,0.0283203125,-0.0283203125,-0.0283203125,1,35,True
+,20,16,20,16,36,36,5,0.00946807861328125,-0.00946807861328125,-0.00946807861328125,1,36,True
+,20,17,20,17,37,37,7,0.0122528076171875,-0.0122528076171875,-0.0122528076171875,1,37,True
+,20,18,20,18,38,38,6,0.0118408203125,-0.0118408203125,-0.0118408203125,1,38,True
+,20,19,20,19,39,39,4,0.006793975830078125,-0.006793975830078125,-0.006793975830078125,1,39,True
+,20,20,20,20,40,40,91,0.017181396484375,-0.017181396484375,-0.017181396484375,1,40,True
+,20,21,20,21,41,41,1,0.01441192626953125,-0.01441192626953125,-0.01441192626953125,1,41,True
+,20,22,20,22,42,42,8,0.033935546875,-0.033935546875,-0.033935546875,1,42,True
+,20,23,20,23,43,43,2,0.2335205078125,-0.2335205078125,-0.2335205078125,1,43,True
+,20,24,20,24,44,44,11,0.02886962890625,-0.02886962890625,-0.02886962890625,1,44,True
+,20,25,20,25,45,45,22,0.026123046875,-0.026123046875,-0.026123046875,1,45,True
+,20,26,20,26,46,46,4,0.00685882568359375,-0.00685882568359375,-0.00685882568359375,1,46,True
+,20,27,20,27,47,47,2,0.0199432373046875,-0.0199432373046875,-0.0199432373046875,1,47,True
+,20,28,20,28,48,48,3,0.04638671875,-0.04638671875,-0.04638671875,1,48,True
+,20,29,20,29,49,49,3,0.07916259765625,-0.07916259765625,-0.07916259765625,1,49,True
+,20,30,20,30,50,50,47,0.0279388427734375,-0.0279388427734375,-0.0279388427734375,1,50,True
+,20,31,20,31,51,51,1,0.0360107421875,-0.0360107421875,-0.0360107421875,1,51,True
+,20,32,20,32,52,52,3,0.1785888671875,-0.1785888671875,-0.1785888671875,1,52,True
+,20,33,20,33,53,53,2,0.5185546875,-0.5185546875,-0.5185546875,1,53,True
+,20,34,20,34,54,54,0,0.09893798828125,-0.09893798828125,-0.09893798828125,1,54,True
+,20,35,20,35,55,55,8,0.11566162109375,-0.11566162109375,-0.11566162109375,1,55,True
+,20,36,20,36,56,56,3,0.2666015625,-0.2666015625,-0.2666015625,1,56,True
+,20,37,20,37,57,57,1,0.061431884765625,-0.061431884765625,-0.061431884765625,1,57,True
+,20,38,20,38,58,58,1,0.081298828125,-0.081298828125,-0.081298828125,1,58,True
+,20,39,20,39,59,59,0,0.11468505859375,-0.11468505859375,-0.11468505859375,1,59,True
+,20,40,20,40,60,60,25,0.044647216796875,-0.044647216796875,-0.044647216796875,1,60,True
+,20,41,20,41,61,61,0,0.024444580078125,-0.024444580078125,-0.024444580078125,1,61,True
+,20,42,20,42,62,62,1,0.033416748046875,-0.033416748046875,-0.033416748046875,1,62,True
+,20,43,20,43,63,63,0,0.039337158203125,-0.039337158203125,-0.039337158203125,1,63,True
+,20,44,20,44,64,64,3,0.06756591796875,-0.06756591796875,-0.06756591796875,1,64,True
+,20,45,20,45,65,65,9,0.01221466064453125,-0.01221466064453125,-0.01221466064453125,1,65,True
+,20,46,20,46,66,66,1,0.0280609130859375,-0.0280609130859375,-0.0280609130859375,1,66,True
+,20,47,20,47,67,67,3,0.06268310546875,-0.06268310546875,-0.06268310546875,1,67,True
+,20,48,20,48,68,68,1,0.020172119140625,-0.020172119140625,-0.020172119140625,1,68,True
+,20,49,20,49,69,69,0,0.1285400390625,-0.1285400390625,-0.1285400390625,1,69,True
+,20,50,20,50,70,70,10,0.0635986328125,-0.0635986328125,-0.0635986328125,1,70,True
+,20,51,20,51,71,71,0,0.045440673828125,-0.045440673828125,-0.045440673828125,1,71,True
+,20,52,20,52,72,72,1,0.207275390625,-0.207275390625,-0.207275390625,1,72,True
+,20,53,20,53,73,73,0,0.327880859375,-0.327880859375,-0.327880859375,1,73,True
+,20,54,20,54,74,74,2,0.1676025390625,-0.1676025390625,-0.1676025390625,1,74,True
+,20,55,20,55,75,75,3,0.2171630859375,-0.2171630859375,-0.2171630859375,1,75,True
+,20,56,20,56,76,76,0,0.07830810546875,-0.07830810546875,-0.07830810546875,1,76,True
+,20,57,20,57,77,77,0,0.033843994140625,-0.033843994140625,-0.033843994140625,1,77,True
+,20,58,20,58,78,78,0,0.01125335693359375,-0.01125335693359375,-0.01125335693359375,1,78,True
+,20,59,20,59,79,79,0,0.1151123046875,-0.1151123046875,-0.1151123046875,1,79,True
+,20,60,20,60,80,80,14,0.02154541015625,-0.02154541015625,-0.02154541015625,1,80,True
+,20,61,20,61,81,81,0,0.04827880859375,-0.04827880859375,-0.04827880859375,1,81,True
+,20,62,20,62,82,82,0,0.1708984375,-0.1708984375,-0.1708984375,1,82,True
+,20,63,20,63,83,83,0,0.07666015625,-0.07666015625,-0.07666015625,1,83,True
+,20,64,20,64,84,84,1,0.046417236328125,-0.046417236328125,-0.046417236328125,1,84,True
+,20,65,20,65,85,85,1,0.105224609375,-0.105224609375,-0.105224609375,1,85,True
+,20,66,20,66,86,86,0,0.0352783203125,-0.0352783203125,-0.0352783203125,1,86,True
+,20,67,20,67,87,87,0,0.11370849609375,-0.11370849609375,-0.11370849609375,1,87,True
+,20,68,20,68,88,88,1,0.1722412109375,-0.1722412109375,-0.1722412109375,1,88,True
+,20,69,20,69,89,89,1,0.056427001953125,-0.056427001953125,-0.056427001953125,1,89,True
+,20,70,20,70,90,90,9,0.06402587890625,-0.06402587890625,-0.06402587890625,1,90,True
+,20,71,20,71,91,91,0,0.166015625,-0.166015625,-0.166015625,1,91,True
+,20,72,20,72,92,92,1,0.09454345703125,-0.09454345703125,-0.09454345703125,1,92,True
+,20,73,20,73,93,93,0,0.165771484375,-0.165771484375,-0.165771484375,1,93,True
+,20,74,20,74,94,94,0,0.849609375,-0.849609375,-0.849609375,1,84,False
+,20,75,20,75,95,95,1,0.1529541015625,-0.1529541015625,-0.1529541015625,1,95,True
+,20,76,20,76,96,96,1,0.09295654296875,-0.09295654296875,-0.09295654296875,1,96,True
+,20,77,20,77,97,97,0,0.20263671875,-0.20263671875,-0.20263671875,1,97,True
+,20,78,20,78,98,98,0,0.08001708984375,-0.08001708984375,-0.08001708984375,1,98,True
+,20,79,20,79,99,99,0,0.322265625,-0.322265625,-0.322265625,1,99,True
+,20,80,20,80,100,100,4,0.062744140625,-0.062744140625,-0.062744140625,1,100,True
+,20,81,20,81,101,101,0,0.432373046875,-0.432373046875,-0.432373046875,1,101,True
+,20,82,20,82,102,102,0,0.1640625,-0.1640625,-0.1640625,1,102,True
+,20,83,20,83,103,103,0,1.146484375,-1.146484375,-1.146484375,1,93,False
+,20,84,20,84,104,104,1,0.1644287109375,-0.1644287109375,-0.1644287109375,1,104,True
+,20,85,20,85,105,105,0,0.287353515625,-0.287353515625,-0.287353515625,1,105,True
+,20,86,20,86,106,106,0,0.1319580078125,-0.1319580078125,-0.1319580078125,1,106,True
+,20,87,20,87,107,107,0,0.2261962890625,-0.2261962890625,-0.2261962890625,1,107,True
+,20,88,20,88,108,108,0,0.1253662109375,-0.1253662109375,-0.1253662109375,1,108,True
+,20,89,20,89,109,109,0,0.658203125,-0.658203125,-0.658203125,1,109,True
+,20,90,20,90,110,110,0,0.14404296875,-0.14404296875,-0.14404296875,1,110,True
+,20,91,20,91,111,111,0,0.224853515625,-0.224853515625,-0.224853515625,1,111,True
+,20,92,20,92,112,112,0,0.65771484375,-0.65771484375,-0.65771484375,1,112,True
+,20,93,20,93,113,113,0,0.2841796875,-0.2841796875,-0.2841796875,1,113,True
+,20,94,20,94,114,114,0,0.351318359375,-0.351318359375,-0.351318359375,1,114,True
+,20,95,20,95,115,115,0,0.30322265625,-0.30322265625,-0.30322265625,1,115,True
+,20,96,20,96,116,116,0,0.22119140625,-0.22119140625,-0.22119140625,1,116,True
+,20,97,20,97,117,117,0,0.142578125,-0.142578125,-0.142578125,1,117,True
+,20,98,20,98,118,118,0,0.4462890625,-0.4462890625,-0.4462890625,1,118,True
+,20,99,20,99,119,119,1,0.466552734375,-0.466552734375,-0.466552734375,1,119,True
+,21,10,21,10,31,31,3,0.01519775390625,-0.01519775390625,-0.01519775390625,1,31,True
+,21,11,21,11,32,32,6,0.031829833984375,-0.031829833984375,-0.031829833984375,1,32,True
+,21,12,21,12,33,33,7,0.01279449462890625,-0.01279449462890625,-0.01279449462890625,1,33,True
+,21,13,21,13,34,34,27,0.0394287109375,-0.0394287109375,-0.0394287109375,1,34,True
+,21,14,21,14,35,35,3,0.023712158203125,-0.023712158203125,-0.023712158203125,1,35,True
+,21,15,21,15,36,36,7,0.00984954833984375,-0.00984954833984375,-0.00984954833984375,1,36,True
+,21,16,21,16,37,37,0,0.041656494140625,-0.041656494140625,-0.041656494140625,1,37,True
+,21,17,21,17,38,38,2,0.0214080810546875,-0.0214080810546875,-0.0214080810546875,1,38,True
+,21,18,21,18,39,39,6,0.0130157470703125,-0.0130157470703125,-0.0130157470703125,1,39,True
+,21,19,21,19,40,40,6,0.035491943359375,-0.035491943359375,-0.035491943359375,1,40,True
+,21,20,21,20,41,41,2,0.00962066650390625,-0.00962066650390625,-0.00962066650390625,1,41,True
+,21,21,21,21,42,42,8,0.01261138916015625,-0.01261138916015625,-0.01261138916015625,1,42,True
+,21,22,21,22,43,43,3,0.043609619140625,-0.043609619140625,-0.043609619140625,1,43,True
+,21,23,21,23,44,44,3,0.0361328125,-0.0361328125,-0.0361328125,1,44,True
+,21,24,21,24,45,45,5,0.01476287841796875,-0.01476287841796875,-0.01476287841796875,1,45,True
+,21,25,21,25,46,46,4,0.006946563720703125,-0.006946563720703125,-0.006946563720703125,1,46,True
+,21,26,21,26,47,47,2,0.00400543212890625,-0.00400543212890625,-0.00400543212890625,1,47,True
+,21,27,21,27,48,48,2,0.007381439208984375,-0.007381439208984375,-0.007381439208984375,1,48,True
+,21,28,21,28,49,49,5,0.06365966796875,-0.06365966796875,-0.06365966796875,1,49,True
+,21,29,21,29,50,50,1,0.047454833984375,-0.047454833984375,-0.047454833984375,1,50,True
+,21,30,21,30,51,51,2,0.01678466796875,-0.01678466796875,-0.01678466796875,1,51,True
+,21,31,21,31,52,52,2,0.045745849609375,-0.045745849609375,-0.045745849609375,1,52,True
+,21,32,21,32,53,53,8,0.06903076171875,-0.06903076171875,-0.06903076171875,1,53,True
+,21,33,21,33,54,54,5,0.12042236328125,-0.12042236328125,-0.12042236328125,1,54,True
+,21,34,21,34,55,55,34,0.049163818359375,-0.049163818359375,-0.049163818359375,1,55,True
+,21,35,21,35,56,56,5,0.21240234375,-0.21240234375,-0.21240234375,1,56,True
+,21,36,21,36,57,57,2,0.302001953125,-0.302001953125,-0.302001953125,1,57,True
+,21,37,21,37,58,58,0,0.017425537109375,-0.017425537109375,-0.017425537109375,1,58,True
+,21,38,21,38,59,59,0,0.0848388671875,-0.0848388671875,-0.0848388671875,1,59,True
+,21,39,21,39,60,60,1,0.0379638671875,-0.0379638671875,-0.0379638671875,1,60,True
+,21,40,21,40,61,61,0,0.01016998291015625,-0.01016998291015625,-0.01016998291015625,1,61,True
+,21,41,21,41,62,62,0,0.0125885009765625,-0.0125885009765625,-0.0125885009765625,1,62,True
+,21,42,21,42,63,63,2,0.01529693603515625,-0.01529693603515625,-0.01529693603515625,1,63,True
+,21,43,21,43,64,64,3,0.05389404296875,-0.05389404296875,-0.05389404296875,1,64,True
+,21,44,21,44,65,65,0,0.0703125,-0.0703125,-0.0703125,1,65,True
+,21,45,21,45,66,66,0,0.016021728515625,-0.016021728515625,-0.016021728515625,1,66,True
+,21,46,21,46,67,67,0,0.03924560546875,-0.03924560546875,-0.03924560546875,1,67,True
+,21,47,21,47,68,68,1,0.208984375,-0.208984375,-0.208984375,1,68,True
+,21,48,21,48,69,69,0,0.01415252685546875,-0.01415252685546875,-0.01415252685546875,1,69,True
+,21,49,21,49,70,70,0,0.07501220703125,-0.07501220703125,-0.07501220703125,1,70,True
+,21,50,21,50,71,71,2,0.135009765625,-0.135009765625,-0.135009765625,1,71,True
+,21,51,21,51,72,72,0,0.061492919921875,-0.061492919921875,-0.061492919921875,1,72,True
+,21,52,21,52,73,73,0,0.1129150390625,-0.1129150390625,-0.1129150390625,1,73,True
+,21,53,21,53,74,74,1,0.2890625,-0.2890625,-0.2890625,1,74,True
+,21,54,21,54,75,75,0,0.07391357421875,-0.07391357421875,-0.07391357421875,1,75,True
+,21,55,21,55,76,76,0,0.10009765625,-0.10009765625,-0.10009765625,1,76,True
+,21,56,21,56,77,77,1,0.06683349609375,-0.06683349609375,-0.06683349609375,1,77,True
+,21,57,21,57,78,78,0,0.0116729736328125,-0.0116729736328125,-0.0116729736328125,1,78,True
+,21,58,21,58,79,79,0,0.07476806640625,-0.07476806640625,-0.07476806640625,1,79,True
+,21,59,21,59,80,80,0,0.1796875,-0.1796875,-0.1796875,1,80,True
+,21,60,21,60,81,81,1,0.007080078125,-0.007080078125,-0.007080078125,1,81,True
+,21,61,21,61,82,82,0,0.11639404296875,-0.11639404296875,-0.11639404296875,1,82,True
+,21,62,21,62,83,83,0,0.08148193359375,-0.08148193359375,-0.08148193359375,1,83,True
+,21,63,21,63,84,84,0,0.0156402587890625,-0.0156402587890625,-0.0156402587890625,1,84,True
+,21,64,21,64,85,85,0,0.0430908203125,-0.0430908203125,-0.0430908203125,1,85,True
+,21,65,21,65,86,86,1,0.03790283203125,-0.03790283203125,-0.03790283203125,1,86,True
+,21,66,21,66,87,87,1,0.01253509521484375,-0.01253509521484375,-0.01253509521484375,1,87,True
+,21,67,21,67,88,88,0,0.09100341796875,-0.09100341796875,-0.09100341796875,1,88,True
